OBSERVATION DATE,OBSERVER ID
1/1/2019,obsr364266
1/1/2019,obsr294181
1/1/2019,obsr1341494
1/1/2019,obsr690725
1/1/2019,obsr1321256
1/1/2019,obsr40568
1/1/2019,obsr1219513
1/1/2019,obsr630029
1/1/2019,obsr105054
1/1/2019,obsr1000078
1/1/2019,obsr209086
1/1/2019,obsr769517
1/1/2019,obsr1013937
1/1/2019,obsr621831
1/1/2019,obsr137417
1/1/2019,obsr160487
1/1/2019,obsr942542
1/1/2019,obsr400497
1/1/2019,obsr732541
1/1/2019,obsr27810
1/1/2019,obsr867194
1/1/2019,obsr806153
1/1/2019,obsr230649
1/1/2019,obsr1142702
1/1/2019,obsr1161545
1/1/2019,obsr375771
1/1/2019,obsr193281
1/1/2019,obsr1270199
1/1/2019,obsr317604
1/1/2019,obsr373756
1/1/2019,obsr1049753
1/1/2019,obsr1442229
1/1/2019,obsr532620
1/1/2019,obsr1351970
1/1/2019,obsr495658
1/1/2019,obsr212071
1/1/2019,obsr1481230
1/1/2019,obsr1016777
1/1/2019,obsr42691
1/1/2019,obsr1309364
1/1/2019,obsr369418
1/1/2019,obsr1364160
1/1/2019,obsr522487
1/1/2019,obsr548735
1/1/2019,obsr133042
1/1/2019,obsr1383128
1/1/2019,obsr395249
1/1/2019,obsr1015288
1/1/2019,obsr725890
1/1/2019,obsr422033
1/1/2019,obsr480817
1/1/2019,obsr1008754
1/1/2019,obsr1084803
1/1/2019,obsr330848
1/1/2019,obsr152570
1/1/2019,obsr240287
1/1/2019,obsr614032
1/1/2019,obsr1231565
1/1/2019,obsr163393
1/1/2019,obsr497290
1/1/2019,obsr1215958
1/1/2019,obsr18325
1/1/2019,obsr472326
1/1/2019,obsr1170732
1/1/2019,obsr329244
1/1/2019,obsr1168366
1/1/2019,obsr365506
1/1/2019,obsr581606
1/1/2019,obsr15309
1/1/2019,obsr731832
1/1/2019,obsr928894
1/1/2019,obsr668946
1/1/2019,obsr170362
1/1/2019,obsr516785
1/1/2019,obsr582666
1/1/2019,obsr546306
1/1/2019,obsr454115
1/1/2019,obsr721462
1/1/2019,obsr1473253
1/1/2019,obsr911976
1/1/2019,obsr1179139
1/1/2019,obsr707705
1/1/2019,obsr1290925
1/1/2019,obsr25168
1/1/2019,obsr231696
1/1/2019,obsr286131
1/1/2019,obsr1297425
1/1/2019,obsr848198
1/1/2019,obsr443406
1/1/2019,obsr991745
1/1/2019,obsr31649
1/1/2019,obsr446407
1/1/2019,obsr1006003
1/1/2019,obsr1193260
1/1/2019,obsr1471784
1/1/2019,obsr1046663
1/1/2019,obsr1322349
1/1/2019,obsr1189425
1/1/2019,obsr1408980
1/1/2019,obsr233982
1/1/2019,obsr246166
1/1/2019,obsr1206195
1/1/2019,obsr1183540
1/1/2019,obsr936375
1/1/2019,obsr1053623
1/1/2019,obsr738894
1/1/2019,obsr1465454
1/1/2019,obsr651584
1/1/2019,obsr107039
1/1/2019,obsr1329263
1/1/2019,obsr102962
1/1/2019,obsr338098
1/1/2019,obsr263697
1/1/2019,obsr747194
1/1/2019,obsr513684
1/1/2019,obsr660775
1/1/2019,obsr501412
1/1/2019,obsr1298204
1/1/2019,obsr1309232
1/1/2019,obsr1435852
1/1/2019,obsr285458
1/1/2019,obsr137039
1/1/2019,obsr1239303
1/1/2019,obsr458211
1/1/2019,obsr108443
1/1/2019,obsr1220413
1/1/2019,obsr894095
1/1/2019,obsr491790
1/1/2019,obsr899566
1/1/2019,obsr278219
1/1/2019,obsr342867
1/1/2019,obsr420976
1/1/2019,obsr137730
1/1/2019,obsr1437969
1/1/2019,obsr397706
1/1/2019,obsr186499
1/1/2019,obsr268398
1/1/2019,obsr452581
1/1/2019,obsr743472
1/1/2019,obsr138410
1/1/2019,obsr595286
1/1/2019,obsr1450245
1/1/2019,obsr499990
1/1/2019,obsr673806
1/1/2019,obsr632150
1/1/2019,obsr1186853
1/1/2019,obsr1414938
1/1/2019,obsr991558
1/1/2019,obsr683002
1/1/2019,obsr149858
1/1/2019,obsr1331743
1/1/2019,obsr1023459
1/1/2019,obsr404649
1/1/2019,obsr1409803
1/1/2019,obsr686845
1/1/2019,obsr968775
1/1/2019,obsr271166
1/1/2019,obsr148557
1/1/2019,obsr221461
1/1/2019,obsr551689
1/1/2019,obsr1354625
1/1/2019,obsr935052
1/1/2019,obsr555373
1/1/2019,obsr557118
1/1/2019,obsr548934
1/1/2019,obsr1244269
1/1/2019,obsr326181
1/1/2019,obsr1219750
1/1/2019,obsr227064
1/1/2019,obsr931751
1/1/2019,obsr589978
1/1/2019,obsr920061
1/1/2019,obsr1473987
1/1/2019,obsr995544
1/1/2019,obsr1165872
1/1/2019,obsr332761
1/1/2019,obsr973663
1/1/2019,obsr322135
1/1/2019,obsr1477674
1/1/2019,obsr963520
1/1/2019,obsr794894
1/1/2019,obsr1010569
1/1/2019,obsr805158
1/1/2019,obsr608601
1/1/2019,obsr386020
1/1/2019,obsr100116
1/1/2019,obsr590666
1/1/2019,obsr1285412
1/1/2019,obsr421954
1/1/2019,obsr410726
1/1/2019,obsr594799
1/1/2019,obsr350288
1/1/2019,obsr852317
1/1/2019,obsr127552
1/1/2019,obsr1415635
1/1/2019,obsr1335537
1/1/2019,obsr1109193
1/1/2019,obsr1241242
1/1/2019,obsr1151043
1/1/2019,obsr510551
1/1/2019,obsr759814
1/1/2019,obsr626362
1/1/2019,obsr179842
1/1/2019,obsr294808
1/1/2019,obsr811610
1/1/2019,obsr722634
1/1/2019,obsr121872
1/1/2019,obsr1346919
1/1/2019,obsr1234749
1/1/2019,obsr764522
1/1/2019,obsr294059
1/1/2019,obsr1236723
1/1/2019,obsr649664
1/1/2019,obsr587791
1/1/2019,obsr440348
1/1/2019,obsr445768
1/1/2019,obsr1118180
1/1/2019,obsr1301108
1/1/2019,obsr649374
1/1/2019,obsr1231566
1/1/2019,obsr291333
1/1/2019,obsr446816
1/1/2019,obsr1317072
1/1/2019,obsr1003922
1/1/2019,obsr824289
1/1/2019,obsr827104
1/1/2019,obsr160888
1/1/2019,obsr282514
1/1/2019,obsr341295
1/1/2019,obsr329635
1/1/2019,obsr1412953
1/1/2019,obsr49914
1/1/2019,obsr131566
1/1/2019,obsr531565
1/1/2019,obsr324313
1/1/2019,obsr1089412
1/1/2019,obsr42852
1/1/2019,obsr665764
1/1/2019,obsr507044
1/1/2019,obsr113420
1/1/2019,obsr1439817
1/1/2019,obsr828144
1/1/2019,obsr56527
1/1/2019,obsr1100045
1/1/2019,obsr322860
1/1/2019,obsr525198
1/1/2019,obsr299684
1/1/2019,obsr333243
1/1/2019,obsr138745
1/1/2019,obsr411034
1/1/2019,obsr1215927
1/1/2019,obsr336017
1/1/2019,obsr734144
1/1/2019,obsr818853
1/1/2019,obsr1456930
1/1/2019,obsr1409324
1/1/2019,obsr801398
1/1/2019,obsr160301
1/1/2019,obsr43584
1/1/2019,obsr375780
1/1/2019,obsr229743
1/1/2019,obsr90861
1/1/2019,obsr182020
1/1/2019,obsr144758
1/1/2019,obsr266657
1/1/2019,obsr984471
1/1/2019,obsr1133892
1/1/2019,obsr842898
1/1/2019,obsr757435
1/1/2019,obsr131083
1/1/2019,obsr104914
1/1/2019,obsr1044089
1/1/2019,obsr667623
1/1/2019,obsr1305662
1/1/2019,obsr1240842
1/1/2019,obsr1352645
1/1/2019,obsr194141
1/1/2019,obsr1023575
1/1/2019,obsr1303721
1/1/2019,obsr923376
1/1/2019,obsr943888
1/1/2019,obsr651794
1/1/2019,obsr285974
1/1/2019,obsr1194394
1/1/2019,obsr14572
1/1/2019,obsr607801
1/1/2019,obsr1450084
1/1/2019,obsr357028
1/1/2019,obsr295246
1/1/2019,obsr1092665
1/1/2019,obsr639438
1/1/2019,obsr1285308
1/1/2019,obsr1478833
1/1/2019,obsr811096
1/1/2019,obsr1043301
1/1/2019,obsr56222
1/1/2019,obsr240091
1/1/2019,obsr187392
1/1/2019,obsr432575
1/1/2019,obsr306991
1/1/2019,obsr942743
1/1/2019,obsr1128907
1/1/2019,obsr563481
1/1/2019,obsr962605
1/1/2019,obsr416192
1/1/2019,obsr1314344
1/1/2019,obsr1081560
1/1/2019,obsr463955
1/1/2019,obsr148959
1/1/2019,obsr1393517
1/1/2019,obsr330334
1/1/2019,obsr211254
1/1/2019,obsr162111
1/1/2019,obsr275540
1/1/2019,obsr893658
1/1/2019,obsr405258
1/1/2019,obsr1366934
1/1/2019,obsr998385
1/1/2019,obsr179086
1/1/2019,obsr540961
1/1/2019,obsr216196
1/1/2019,obsr539373
1/1/2019,obsr934566
1/1/2019,obsr220224
1/1/2019,obsr960535
1/1/2019,obsr187637
1/1/2019,obsr822729
1/1/2019,obsr814149
1/1/2019,obsr650335
1/1/2019,obsr335965
1/1/2019,obsr705371
1/1/2019,obsr1157687
1/1/2019,obsr278128
1/1/2019,obsr533269
1/1/2019,obsr125350
1/1/2019,obsr862519
1/1/2019,obsr1512823
1/1/2019,obsr196530
1/1/2019,obsr1327677
1/1/2019,obsr996493
1/1/2019,obsr396262
1/1/2019,obsr816200
1/1/2019,obsr163939
1/1/2019,obsr234292
1/1/2019,obsr51387
1/1/2019,obsr118223
1/1/2019,obsr304189
1/1/2019,obsr135080
1/1/2019,obsr204233
1/1/2019,obsr17814
1/1/2019,obsr774138
1/1/2019,obsr235477
1/1/2019,obsr94730
1/1/2019,obsr679108
1/1/2019,obsr1005853
1/1/2019,obsr606846
1/1/2019,obsr319487
1/1/2019,obsr119608
1/1/2019,obsr1316387
1/1/2019,obsr720506
1/1/2019,obsr1219110
1/1/2019,obsr558805
1/1/2019,obsr653429
1/1/2019,obsr252825
1/1/2019,obsr189500
1/1/2019,obsr235938
1/1/2019,obsr785323
1/1/2019,obsr398074
1/1/2019,obsr350658
1/1/2019,obsr511621
1/1/2019,obsr856402
1/1/2019,obsr1129896
1/1/2019,obsr1089270
1/1/2019,obsr176283
1/1/2019,obsr113681
1/1/2019,obsr229390
1/1/2019,obsr1411681
1/1/2019,obsr999106
1/1/2019,obsr151133
1/1/2019,obsr412831
1/1/2019,obsr1169717
1/1/2019,obsr277523
1/1/2019,obsr1182201
1/1/2019,obsr1188985
1/1/2019,obsr465385
1/1/2019,obsr19006
1/1/2019,obsr757768
1/1/2019,obsr1001524
1/1/2019,obsr671739
1/1/2019,obsr183735
1/1/2019,obsr141195
1/1/2019,obsr1236523
1/1/2019,obsr929655
1/1/2019,obsr678695
1/1/2019,obsr761199
1/1/2019,obsr241628
1/1/2019,obsr1269604
1/1/2019,obsr672356
1/1/2019,obsr752134
1/1/2019,obsr571273
1/1/2019,obsr1423773
1/1/2019,obsr289768
1/1/2019,obsr1149099
1/1/2019,obsr1154464
1/1/2019,obsr786573
1/1/2019,obsr152879
1/1/2019,obsr446424
1/1/2019,obsr259364
1/1/2019,obsr291271
1/1/2019,obsr551284
1/1/2019,obsr1253821
1/1/2019,obsr1419531
1/1/2019,obsr591614
1/1/2019,obsr231253
1/1/2019,obsr1250390
1/1/2019,obsr1383770
1/1/2019,obsr299483
1/1/2019,obsr1038181
1/1/2019,obsr1264586
1/1/2019,obsr1184243
1/1/2019,obsr670212
1/1/2019,obsr1010043
1/1/2019,obsr910954
1/1/2019,obsr55276
1/1/2019,obsr721558
1/1/2019,obsr1388388
1/1/2019,obsr1345653
1/1/2019,obsr807317
1/1/2019,obsr864573
1/1/2019,obsr285994
1/1/2019,obsr869044
1/1/2019,obsr484598
1/1/2019,obsr433510
1/1/2019,obsr456496
1/1/2019,obsr965974
1/1/2019,obsr1375040
1/1/2019,obsr821239
1/1/2019,obsr147797
1/1/2019,obsr1213747
1/1/2019,obsr344912
1/1/2019,obsr962145
1/1/2019,obsr204595
1/1/2019,obsr1252685
1/1/2019,obsr174932
1/1/2019,obsr305830
1/1/2019,obsr302324
1/1/2019,obsr262800
1/1/2019,obsr888195
1/1/2019,obsr1339420
1/1/2019,obsr848618
1/1/2019,obsr337047
1/1/2019,obsr1026724
1/1/2019,obsr493586
1/1/2019,obsr606985
1/1/2019,obsr544847
1/1/2019,obsr1215348
1/1/2019,obsr49257
1/1/2019,obsr230421
1/1/2019,obsr539219
1/1/2019,obsr148660
1/1/2019,obsr884222
1/1/2019,obsr413498
1/1/2019,obsr671506
1/1/2019,obsr263984
1/1/2019,obsr1164742
1/1/2019,obsr1173145
1/1/2019,obsr266003
1/1/2019,obsr603936
1/1/2019,obsr566203
1/1/2019,obsr1267774
1/1/2019,obsr336222
1/1/2019,obsr425047
1/1/2019,obsr505353
1/1/2019,obsr1097983
1/1/2019,obsr959005
1/1/2019,obsr354927
1/1/2019,obsr1324461
1/1/2019,obsr940621
1/1/2019,obsr1487197
1/1/2019,obsr1386239
1/1/2019,obsr632075
1/1/2019,obsr287844
1/1/2019,obsr355608
1/1/2019,obsr34104
1/1/2019,obsr18121
1/1/2019,obsr1188856
1/1/2019,obsr1393166
1/1/2019,obsr367157
1/1/2019,obsr1453842
1/1/2019,obsr772423
1/1/2019,obsr1135281
1/1/2019,obsr94264
1/1/2019,obsr211046
1/1/2019,obsr1228315
1/1/2019,obsr278970
1/1/2019,obsr1488920
1/1/2019,obsr331665
1/1/2019,obsr17731
1/1/2019,obsr1450043
1/1/2019,obsr1245198
1/1/2019,obsr1173246
1/1/2019,obsr999971
1/1/2019,obsr109993
1/1/2019,obsr571062
1/1/2019,obsr1237718
1/1/2019,obsr997246
1/1/2019,obsr224609
1/1/2019,obsr1224113
1/1/2019,obsr527783
1/1/2019,obsr333833
1/1/2019,obsr1110905
1/1/2019,obsr767088
1/1/2019,obsr1496702
1/1/2019,obsr122326
1/1/2019,obsr643773
1/1/2019,obsr1267802
1/1/2019,obsr340634
1/1/2019,obsr103956
1/1/2019,obsr708066
1/1/2019,obsr973838
1/1/2019,obsr1389670
1/1/2019,obsr374737
1/1/2019,obsr498665
1/1/2019,obsr340603
1/1/2019,obsr343768
1/1/2019,obsr1048586
1/1/2019,obsr806560
1/1/2019,obsr16877
1/1/2019,obsr256637
1/1/2019,obsr1214617
1/1/2019,obsr1295729
1/1/2019,obsr212934
1/1/2019,obsr460980
1/1/2019,obsr767741
1/1/2019,obsr1341453
1/1/2019,obsr1359658
1/1/2019,obsr912357
1/1/2019,obsr39072
1/1/2019,obsr1236756
1/1/2019,obsr1036838
1/1/2019,obsr386070
1/1/2019,obsr901172
1/1/2019,obsr1217302
1/1/2019,obsr162115
1/1/2019,obsr1352375
1/1/2019,obsr1498052
1/1/2019,obsr1537867
1/1/2019,obsr1404430
1/1/2019,obsr1257394
1/1/2019,obsr310672
1/1/2019,obsr796004
1/1/2019,obsr1305829
1/1/2019,obsr194501
1/1/2019,obsr557593
1/1/2019,obsr41699
1/1/2019,obsr837914
1/1/2019,obsr378451
1/1/2019,obsr100435
1/1/2019,obsr334349
1/1/2019,obsr1462946
1/1/2019,obsr1343475
1/1/2019,obsr1240605
1/1/2019,obsr995028
1/1/2019,obsr57649
1/1/2019,obsr661020
1/1/2019,obsr1413109
1/1/2019,obsr894051
1/1/2019,obsr3487
1/1/2019,obsr928612
1/1/2019,obsr120774
1/1/2019,obsr452726
1/1/2019,obsr1007942
1/1/2019,obsr632424
1/1/2019,obsr130453
1/1/2019,obsr375326
1/1/2019,obsr392923
1/1/2019,obsr1212148
1/1/2019,obsr1311242
1/1/2019,obsr1204403
1/1/2019,obsr856216
1/1/2019,obsr547348
1/1/2019,obsr907303
1/1/2019,obsr1421732
1/1/2019,obsr411613
1/1/2019,obsr13331
1/1/2019,obsr446632
1/1/2019,obsr1080617
1/1/2019,obsr129392
1/1/2019,obsr253272
1/1/2019,obsr1417411
1/1/2019,obsr447758
1/1/2019,obsr864206
1/1/2019,obsr862411
1/1/2019,obsr398647
1/1/2019,obsr591680
1/1/2019,obsr1147484
1/1/2019,obsr1083979
1/1/2019,obsr1318852
1/1/2019,obsr134756
1/1/2019,obsr849694
1/1/2019,obsr228853
1/1/2019,obsr1152820
1/1/2019,obsr52832
1/1/2019,obsr511697
1/1/2019,obsr1340698
1/1/2019,obsr1008474
1/1/2019,obsr38006
1/1/2019,obsr848922
1/1/2019,obsr1300631
1/1/2019,obsr799727
1/1/2019,obsr415637
1/1/2019,obsr94907
1/1/2019,obsr252492
1/1/2019,obsr233695
1/1/2019,obsr761481
1/1/2019,obsr1303845
1/1/2019,obsr565289
1/1/2019,obsr263243
1/1/2019,obsr544043
1/1/2019,obsr415852
1/1/2019,obsr750717
1/1/2019,obsr185216
1/1/2019,obsr1225612
1/1/2019,obsr251270
1/1/2019,obsr1228602
1/1/2019,obsr406940
1/1/2019,obsr1261237
1/1/2019,obsr546162
1/1/2019,obsr1419951
1/1/2019,obsr456671
1/1/2019,obsr1394757
1/1/2019,obsr837011
1/1/2019,obsr2884
1/1/2019,obsr219412
1/1/2019,obsr1307039
1/1/2019,obsr1332035
1/1/2019,obsr695129
1/1/2019,obsr860620
1/1/2019,obsr1508798
1/1/2019,obsr1249996
1/1/2019,obsr110373
1/1/2019,obsr607506
1/1/2019,obsr1299547
1/1/2019,obsr89144
1/1/2019,obsr1066864
1/1/2019,obsr105016
1/1/2019,obsr131204
1/1/2019,obsr358323
1/1/2019,obsr157920
1/1/2019,obsr14277
1/1/2019,obsr90661
1/1/2019,obsr102904
1/1/2019,obsr1293779
1/1/2019,obsr1296733
1/1/2019,obsr1215504
1/1/2019,obsr726624
1/1/2019,obsr90665
1/1/2019,obsr900851
1/1/2019,obsr334098
1/1/2019,obsr615580
1/1/2019,obsr1008236
1/1/2019,obsr684248
1/1/2019,obsr614036
1/1/2019,obsr1382187
1/1/2019,obsr1504808
1/1/2019,obsr1090040
1/1/2019,obsr1374331
1/1/2019,obsr1201492
1/1/2019,obsr518334
1/1/2019,obsr165740
1/1/2019,obsr788868
1/1/2019,obsr1139540
1/1/2019,obsr310700
1/1/2019,obsr623595
1/1/2019,obsr971438
1/1/2019,obsr1433486
1/1/2019,obsr1249116
1/1/2019,obsr1453641
1/1/2019,obsr817661
1/1/2019,obsr928062
1/1/2019,obsr535880
1/1/2019,obsr421756
1/1/2019,obsr558377
1/1/2019,obsr1229445
1/1/2019,obsr988277
1/1/2019,obsr539737
1/1/2019,obsr1361308
1/1/2019,obsr200118
1/1/2019,obsr1261491
1/1/2019,obsr1144878
1/1/2019,obsr571765
1/1/2019,obsr1500165
1/1/2019,obsr885698
1/1/2019,obsr48314
1/1/2019,obsr720948
1/1/2019,obsr621052
1/1/2019,obsr165817
1/1/2019,obsr230426
1/1/2019,obsr856471
1/1/2019,obsr882638
1/1/2019,obsr203846
1/1/2019,obsr770669
1/1/2019,obsr336252
1/1/2019,obsr692552
1/1/2019,obsr367821
1/1/2019,obsr1376564
1/1/2019,obsr888854
1/1/2019,obsr535628
1/1/2019,obsr325185
1/1/2019,obsr1449725
1/1/2019,obsr1414332
1/1/2019,obsr1438512
1/1/2019,obsr383825
1/1/2019,obsr963039
1/1/2019,obsr1340885
1/1/2019,obsr225095
1/1/2019,obsr312331
1/1/2019,obsr1129060
1/1/2019,obsr52846
1/1/2019,obsr954971
1/1/2019,obsr104492
1/1/2019,obsr1007816
1/1/2019,obsr314024
1/1/2019,obsr199792
1/1/2019,obsr1028066
1/1/2019,obsr361884
1/1/2019,obsr895579
1/1/2019,obsr1297301
1/1/2019,obsr263793
1/1/2019,obsr1413124
1/1/2019,obsr887721
1/1/2019,obsr279129
1/1/2019,obsr767504
1/1/2019,obsr154104
1/1/2019,obsr1094156
1/1/2019,obsr1029129
1/1/2019,obsr622450
1/1/2019,obsr509185
1/1/2019,obsr1024590
1/1/2019,obsr303886
1/1/2019,obsr1437235
1/1/2019,obsr291652
1/1/2019,obsr813152
1/1/2019,obsr467984
1/1/2019,obsr1307645
1/1/2019,obsr640699
1/1/2019,obsr271287
1/1/2019,obsr1423922
1/1/2019,obsr170680
1/1/2019,obsr529102
1/1/2019,obsr1316382
1/1/2019,obsr899651
1/1/2019,obsr1405780
1/1/2019,obsr335487
1/1/2019,obsr397110
1/1/2019,obsr1353168
1/1/2019,obsr543891
1/1/2019,obsr1721754
1/1/2019,obsr1351965
1/1/2019,obsr60335
1/1/2019,obsr1128939
1/1/2019,obsr674623
1/1/2019,obsr189268
1/1/2019,obsr361172
1/1/2019,obsr148333
1/1/2019,obsr175724
1/1/2019,obsr1072508
1/1/2019,obsr1463443
1/1/2019,obsr1313475
1/1/2019,obsr577140
1/1/2019,obsr1201848
1/1/2019,obsr627718
1/1/2019,obsr1417627
1/1/2019,obsr549695
1/1/2019,obsr739826
1/1/2019,obsr1103691
1/1/2019,obsr1389368
1/1/2019,obsr1006773
1/1/2019,obsr312067
1/1/2019,obsr670443
1/1/2019,obsr1253038
1/1/2019,obsr918152
1/1/2019,obsr471083
1/1/2019,obsr1340687
1/1/2019,obsr350767
1/1/2019,obsr1468494
1/1/2019,obsr354400
1/1/2019,obsr216351
1/1/2019,obsr649927
1/1/2019,obsr713860
1/1/2019,obsr529975
1/1/2019,obsr788573
1/1/2019,obsr130246
1/1/2019,obsr869929
1/1/2019,obsr414963
1/1/2019,obsr1246407
1/1/2019,obsr288039
1/1/2019,obsr405117
1/1/2019,obsr1363404
1/1/2019,obsr1395610
1/1/2019,obsr432012
1/1/2019,obsr1230350
1/1/2019,obsr14774
1/1/2019,obsr1116520
1/1/2019,obsr773128
1/1/2019,obsr917744
1/1/2019,obsr1106936
1/1/2019,obsr901393
1/1/2019,obsr1020309
1/1/2019,obsr417693
1/1/2019,obsr1066520
1/1/2019,obsr395727
1/1/2019,obsr1307221
1/1/2019,obsr1451202
1/1/2019,obsr1444991
1/1/2019,obsr1298140
1/1/2019,obsr393765
1/1/2019,obsr485387
1/1/2019,obsr672913
1/1/2019,obsr774419
1/1/2019,obsr1340678
1/1/2019,obsr599352
1/1/2019,obsr573040
1/1/2019,obsr705646
1/1/2019,obsr341270
1/1/2019,obsr986863
1/1/2019,obsr1375041
1/1/2019,obsr611038
1/1/2019,obsr1247939
1/1/2019,obsr686290
1/1/2019,obsr674177
1/1/2019,obsr502257
1/1/2019,obsr337490
1/1/2019,obsr51728
1/1/2019,obsr1379621
1/1/2019,obsr1431112
1/1/2019,obsr438451
1/1/2019,obsr1473555
1/1/2019,obsr30700
1/1/2019,obsr1140235
1/1/2019,obsr1437716
1/1/2019,obsr267594
1/1/2019,obsr928227
1/1/2019,obsr94396
1/1/2019,obsr1510842
1/1/2019,obsr853274
1/1/2019,obsr1149254
1/1/2019,obsr1230148
1/1/2019,obsr153517
1/1/2019,obsr13613
1/1/2019,obsr751637
1/1/2019,obsr328675
1/1/2019,obsr1307605
1/1/2019,obsr391290
1/1/2019,obsr610304
1/1/2019,obsr912273
1/1/2019,obsr339480
1/1/2019,obsr111080
1/1/2019,obsr1060413
1/1/2019,obsr393761
1/1/2019,obsr330856
1/1/2019,obsr683771
1/1/2019,obsr1245963
1/1/2019,obsr1118893
1/1/2019,obsr922258
1/1/2019,obsr1197943
1/1/2019,obsr894729
1/1/2019,obsr508838
1/1/2019,obsr1172512
1/1/2019,obsr1130241
1/1/2019,obsr868277
1/1/2019,obsr321802
1/1/2019,obsr521265
1/1/2019,obsr105323
1/1/2019,obsr1119579
1/1/2019,obsr313962
1/1/2019,obsr190767
1/1/2019,obsr237918
1/1/2019,obsr1245047
1/1/2019,obsr1364426
1/1/2019,obsr1271093
1/1/2019,obsr1315297
1/1/2019,obsr1007158
1/1/2019,obsr1059407
1/1/2019,obsr1449689
1/1/2019,obsr538193
1/1/2019,obsr1281181
1/1/2019,obsr149152
1/1/2019,obsr1299631
1/1/2019,obsr1373233
1/1/2019,obsr169181
1/1/2019,obsr457373
1/1/2019,obsr2903
1/1/2019,obsr1241791
1/1/2019,obsr366422
1/1/2019,obsr149224
1/1/2019,obsr286988
1/1/2019,obsr959919
1/1/2019,obsr149411
1/1/2019,obsr1070318
1/1/2019,obsr1007062
1/1/2019,obsr187063
1/1/2019,obsr1009695
1/1/2019,obsr1344076
1/1/2019,obsr1076996
1/1/2019,obsr701253
1/1/2019,obsr940386
1/1/2019,obsr1324617
1/1/2019,obsr803756
1/1/2019,obsr997335
1/1/2019,obsr1248074
1/1/2019,obsr133576
1/1/2019,obsr1220656
1/1/2019,obsr1350680
1/1/2019,obsr536753
1/1/2019,obsr426774
1/1/2019,obsr740577
1/1/2019,obsr752085
1/1/2019,obsr333339
1/1/2019,obsr164311
1/1/2019,obsr683003
1/1/2019,obsr1312170
1/1/2019,obsr1443977
1/1/2019,obsr211718
1/1/2019,obsr530449
1/1/2019,obsr403230
1/1/2019,obsr179731
1/1/2019,obsr948350
1/1/2019,obsr1507882
1/1/2019,obsr1386190
1/1/2019,obsr1425923
1/1/2019,obsr156316
1/1/2019,obsr1364012
1/1/2019,obsr1407331
1/1/2019,obsr852706
1/1/2019,obsr386570
1/1/2019,obsr716355
1/1/2019,obsr155183
1/1/2019,obsr922497
1/1/2019,obsr1226467
1/1/2019,obsr180342
1/1/2019,obsr1260520
1/1/2019,obsr205412
1/1/2019,obsr1337893
1/1/2019,obsr1017508
1/1/2019,obsr808630
1/1/2019,obsr1568196
1/1/2019,obsr860611
1/1/2019,obsr1508796
1/1/2019,obsr315558
1/1/2019,obsr767308
1/1/2019,obsr1441749
1/1/2019,obsr656640
1/1/2019,obsr219481
1/1/2019,obsr1233431
1/1/2019,obsr1060173
1/1/2019,obsr888623
1/1/2019,obsr274325
1/1/2019,obsr1440440
1/1/2019,obsr1312611
1/1/2019,obsr1278760
1/1/2019,obsr1363955
1/1/2019,obsr1376659
1/1/2019,obsr610874
1/1/2019,obsr1041149
1/1/2019,obsr881838
1/1/2019,obsr212607
1/1/2019,obsr638072
1/1/2019,obsr1398992
1/1/2019,obsr164764
1/1/2019,obsr969066
1/1/2019,obsr116419
1/1/2019,obsr366472
1/1/2019,obsr683006
1/1/2019,obsr674076
1/1/2019,obsr1025054
1/1/2019,obsr1106116
1/1/2019,obsr429619
1/1/2019,obsr809222
1/1/2019,obsr857994
1/1/2019,obsr452698
1/1/2019,obsr18940
1/1/2019,obsr1439135
1/1/2019,obsr668351
1/1/2019,obsr1194811
1/1/2019,obsr571450
1/1/2019,obsr1437818
1/1/2019,obsr672644
1/1/2019,obsr1353856
1/1/2019,obsr403714
1/1/2019,obsr20401
1/1/2019,obsr1259280
1/1/2019,obsr112942
1/1/2019,obsr229149
1/1/2019,obsr427226
1/1/2019,obsr1367273
1/1/2019,obsr879134
1/1/2019,obsr613223
1/1/2019,obsr1040537
1/1/2019,obsr801765
1/1/2019,obsr1073870
1/1/2019,obsr131135
1/1/2019,obsr1125492
1/1/2019,obsr1352481
1/1/2019,obsr1128287
1/1/2019,obsr670109
1/1/2019,obsr91370
1/1/2019,obsr992267
1/1/2019,obsr434172
1/1/2019,obsr156275
1/1/2019,obsr1005726
1/1/2019,obsr1303555
1/1/2019,obsr724164
1/1/2019,obsr1044989
1/1/2019,obsr207928
1/1/2019,obsr966874
1/1/2019,obsr487487
1/1/2019,obsr1280059
1/1/2019,obsr228115
1/1/2019,obsr505769
1/1/2019,obsr382297
1/1/2019,obsr415753
1/1/2019,obsr408921
1/1/2019,obsr432158
1/1/2019,obsr420696
1/1/2019,obsr1291269
1/1/2019,obsr1375490
1/1/2019,obsr1209811
1/1/2019,obsr168109
1/1/2019,obsr620051
1/1/2019,obsr163772
1/1/2019,obsr1345067
1/1/2019,obsr768685
1/1/2019,obsr182244
1/1/2019,obsr431318
1/1/2019,obsr397396
1/1/2019,obsr837812
1/1/2019,obsr1515228
1/1/2019,obsr274581
1/1/2019,obsr1226393
1/1/2019,obsr675198
1/1/2019,obsr1317758
1/1/2019,obsr107891
1/1/2019,obsr1248202
1/1/2019,obsr356131
1/1/2019,obsr1426395
1/1/2019,obsr1089261
1/1/2019,obsr516200
